regio2,regio3,baseRent,totalRent,livingSpace,noRooms,balcony,hasKitchen,newlyConst,yearConstructed,price_per_sqm
Hagen,Hohenlimburg,389.0,619.0,78.0,3.0,True,False,False,1967.0,4.987179487179487
Essen,Südostviertel,550.0,732.0,63.0,3.5,False,True,False,1965.0,8.73015873015873
Dortmund,Benninghofen,463.0,596.0,75.0,2.5,True,False,False,1974.0,6.173333333333333
Düsseldorf,Flingern_Nord,1050.0,1300.0,97.0,3.0,True,False,False,1956.0,10.824742268041238
Bielefeld,Babenhausen,490.0,690.0,70.0,3.0,True,False,False,1964.0,7.0
Leverkusen,Alkenrath,516.87,664.87,57.43,2.0,True,False,False,1956.0,9.0
Remscheid,Wüstenhagen,402.9,644.9,79.0,4.0,False,False,False,1957.0,5.1
Hagen,Eilpe,300.0,435.0,60.0,3.0,False,False,False,,5.0
Essen,Schönebeck,340.0,,60.0,2.0,False,False,False,1914.0,5.666666666666667
Essen,Steele,373.0,510.0,53.66,3.0,True,False,False,1956.0,6.951174058889303
Neuss_Rhein_Kreis,Grevenbroich,425.0,630.0,57.0,2.0,True,False,False,1968.0,7.456140350877193
Bochum,Gerthe,350.0,510.0,55.0,2.5,True,False,False,1964.0,6.363636363636363
Dortmund,Berghofen,675.0,920.0,75.0,3.5,True,False,False,1975.0,9.0
Köln,Kalk,348.39,493.71,63.0,2.0,True,False,False,1980.0,5.529999999999999
Düsseldorf,Ludenberg,1320.0,1670.0,110.0,4.0,True,False,False,1997.0,12.0
Remscheid,Hasten,390.0,495.0,54.0,2.0,True,True,False,1973.0,7.222222222222222
Mülheim_an_der_Ruhr,Dümpten,479.0,649.0,59.5,3.0,True,False,False,1956.0,8.050420168067227
Remscheid,Lennep,570.0,760.0,82.0,3.0,True,False,False,1966.0,6.951219512195122
Duisburg,Friemersheim,260.0,375.0,40.0,2.0,False,False,False,1954.0,6.5
Heinsberg_Kreis,Übach_Palenberg,590.0,790.0,118.0,4.0,False,False,False,1890.0,5.0
Duisburg,Huckingen,309.0,,50.9,2.0,False,False,False,1950.0,6.070726915520629
Oberbergischer_Kreis,Radevormwald,395.0,585.0,71.0,3.0,True,False,False,1969.0,5.563380281690141
Duisburg,Bruckhausen,330.0,690.0,90.0,4.0,True,False,False,1901.0,3.6666666666666665
Lippe_Kreis,Bad_Salzuflen,900.0,1200.0,150.0,5.0,True,True,False,,6.0
Märkischer_Kreis,Lüdenscheid,509.0,799.0,91.18,4.0,False,False,False,1922.0,5.582364553630182
Köln,Holweide,750.0,810.0,54.0,2.0,False,True,False,,13.88888888888889
Wuppertal,Langerfeld_Beyenburg,599.0,780.0,94.0,2.0,True,True,False,1904.0,6.372340425531915
Gütersloh_Kreis,Herzebrock_Clarholz,560.0,,53.14,2.0,True,False,True,2019.0,10.538200978547234
Essen,Rüttenscheid,450.0,650.0,35.0,1.0,True,True,False,1975.0,12.857142857142858
Ennepe_Ruhr_Kreis,Witten,470.0,575.0,63.0,3.0,True,True,False,1962.0,7.4603174603174605
Duisburg,Marxloh,188.0,251.0,20.8,1.0,False,False,False,1961.0,9.038461538461538
Essen,Kray,337.0,521.0,51.26,3.0,False,False,False,,6.574326960593055
Ennepe_Ruhr_Kreis,Sprockhövel,640.0,800.0,78.0,2.0,True,True,False,,8.205128205128204
Hagen,Vorhalle,300.0,400.0,62.0,3.5,True,False,False,1964.0,4.838709677419355
Düsseldorf,Düsseltal,1300.0,,113.0,3.0,True,True,False,1991.0,11.504424778761061
Hochsauerlandkreis,Winterberg,399.0,446.0,47.0,2.0,True,False,False,1981.0,8.48936170212766
Paderborn_Kreis,Paderborn,540.0,540.0,57.0,1.0,False,True,False,1969.0,9.473684210526315
Viersen_Kreis,Willich,660.0,785.0,75.0,3.0,True,False,False,1994.0,8.8
Mettmann_Kreis,Mettmann,800.0,980.0,105.0,3.5,True,False,False,,7.619047619047619
Warendorf_Kreis,Ahlen,440.0,610.0,75.0,3.0,True,False,False,1968.0,5.866666666666666
Bonn,Südstadt,1900.0,2100.0,121.0,4.0,True,False,False,,15.702479338842975
Dortmund,Hombruch,621.0,780.0,68.98,3.5,True,False,False,1971.0,9.002609452015076
Hagen,Hohenlimburg,530.0,780.0,76.0,2.5,True,False,False,1984.0,6.973684210526316
Herne,Sodingen,399.0,529.0,62.0,2.0,False,False,False,1911.0,6.435483870967742
Neuss_Rhein_Kreis,Kaarst,545.0,645.0,79.0,2.0,True,False,False,1993.0,6.89873417721519
Ennepe_Ruhr_Kreis,Ennepetal,495.0,,80.0,3.0,True,False,False,1967.0,6.1875
Gelsenkirchen,Bulmke_Hüllen,377.0,572.0,75.32,2.5,False,False,False,1953.0,5.005310674455656
Essen,Katernberg,539.0,794.0,67.01,4.5,True,False,False,1959.0,8.043575585733471
Hagen,Altenhagen,438.0,547.5,73.0,2.0,True,False,False,1909.0,6.0
Düsseldorf,Oberkassel,1700.0,1840.0,93.0,3.0,True,True,False,2008.0,18.27956989247312
Euskirchen_Kreis,Euskirchen,620.0,770.0,67.0,2.0,True,True,False,2016.0,9.253731343283581
Düsseldorf,Bilk,1050.0,1260.0,63.0,2.0,True,True,True,2019.0,16.666666666666668
Bochum,Linden,364.0,514.0,51.0,2.0,True,False,False,1960.0,7.137254901960785
Essen,Katernberg,439.0,604.0,50.3,2.0,True,False,False,1957.0,8.727634194831014
Düsseldorf,Hafen,1665.0,1980.0,69.0,2.0,True,True,True,2020.0,24.130434782608695
Münster,Neutor,2200.0,2200.0,100.0,2.0,True,True,False,,22.0
Krefeld,Fischeln,500.0,724.0,75.82,3.0,True,False,False,1999.0,6.594566077552098
Gelsenkirchen,Buer,461.93,663.93,61.59,3.0,True,False,False,1961.0,7.500081182010066
Remscheid,Innenstadt,200.0,,26.89,1.5,False,False,False,,7.437709185570844
Remscheid,Lennep,480.0,680.0,79.7,3.0,False,False,False,1900.0,6.022584692597239
Mülheim_an_der_Ruhr,Altstadt_I,425.0,,65.0,3.0,False,False,False,1994.0,6.538461538461538
Wesel_Kreis,Dinslaken,532.0,744.0,76.0,3.0,True,False,False,1967.0,7.0
Dortmund,Sommerberg,1110.0,1410.0,95.0,3.0,True,False,False,2014.0,11.68421052631579
Dortmund,Innenstadt,284.0,436.0,43.12,1.0,True,False,False,1970.0,6.586270871985158
Dortmund,Eving,399.0,602.0,52.33,3.5,False,False,False,1953.0,7.6246894706669215
Unna_Kreis,Unna,1700.0,2250.0,200.0,5.0,True,False,False,,8.5
Neuss_Rhein_Kreis,Dormagen,480.0,600.0,62.0,2.0,True,False,False,,7.741935483870968
Bielefeld,Brackwede,590.0,790.0,65.0,2.0,True,True,False,1982.0,9.076923076923077
Dortmund,Innenstadt,1290.0,2040.0,178.0,5.0,False,False,False,1987.0,7.247191011235955
Mönchengladbach,Hardterbroich_Pesch,720.0,880.0,90.0,3.0,True,False,False,1996.0,8.0
Mönchengladbach,Gladbach,902.0,1150.0,92.0,3.0,True,True,True,2019.0,9.804347826086957
Minden_Lübbecke_Kreis,Bad_Oeynhausen,450.0,640.0,58.5,2.0,True,True,False,2002.0,7.6923076923076925
Gelsenkirchen,Feldmark,340.0,490.0,68.0,2.5,False,True,False,,5.0
Herne,Horsthausen,440.0,590.0,79.0,3.0,False,False,False,1932.0,5.569620253164557
Remscheid,Innenstadt,900.0,1260.0,138.0,3.0,True,True,False,1986.0,6.521739130434782
Unna_Kreis,Bergkamen,360.0,540.0,59.83,3.0,True,False,False,1974.0,6.017048303526659
Hagen,Eilpe,307.0,403.0,59.0,2.0,True,False,False,1953.0,5.203389830508475
Düsseldorf,Düsseltal,1050.0,1050.0,88.0,3.0,True,False,False,1954.0,11.931818181818182
Köln,Müngersdorf,720.0,,70.0,2.5,True,False,False,1996.0,10.285714285714286
Duisburg,Alt_Hamborn,451.1,760.1,79.14,3.0,False,False,False,1900.0,5.700025271670458
Steinfurt_Kreis,Ochtrup,390.0,490.0,52.39,2.0,False,False,False,2015.0,7.444168734491315
Minden_Lübbecke_Kreis,Stemwede,410.0,560.0,75.0,3.0,True,False,False,,5.466666666666667
Gütersloh_Kreis,Gütersloh,750.0,940.0,105.0,3.0,True,False,False,1968.0,7.142857142857143
Düsseldorf,Benrath,635.0,805.0,80.0,2.0,True,False,False,2005.0,7.9375
Düren_Kreis,Nörvenich,450.0,740.0,85.74,4.0,True,False,False,1968.0,5.248425472358293
Bielefeld,Gellershagen,645.0,770.0,60.36,2.0,True,True,False,2016.0,10.685884691848907
Siegen_Wittgenstein_Kreis,Kreuztal,450.0,,80.0,3.0,False,True,False,,5.625
Bielefeld,Jöllenbeck,518.0,651.0,73.97,2.0,True,False,False,1997.0,7.002838988779235
Düsseldorf,Pempelfort,3490.0,4070.0,193.5,5.0,False,True,False,1904.0,18.036175710594314
Wuppertal,Barmen,498.0,709.0,72.59,3.0,False,False,False,,6.8604490976718555
Rhein_Sieg_Kreis,Siegburg,1228.38,1405.27,98.27,3.0,True,False,True,2017.0,12.500050880227946
Neuss_Rhein_Kreis,Neuss,370.0,487.0,30.0,1.0,True,True,False,1963.0,12.333333333333334
Essen,Stadtkern,350.0,445.0,35.0,1.0,False,False,False,1955.0,10.0
Recklinghausen_Kreis,Datteln,233.06,450.0,70.0,3.0,True,False,False,,3.3294285714285716
Düsseldorf,Heerdt,1365.0,1650.0,111.19,4.0,True,True,False,,12.276283838474683
Herne,Sodingen,365.11,563.11,58.7,2.5,False,False,False,1952.0,6.219931856899489
Wuppertal,Langerfeld_Beyenburg,449.0,762.0,71.06,3.0,True,False,False,,6.318603996622572
Dortmund,Innenstadt,880.0,1040.0,110.0,3.5,False,False,False,1954.0,8.0
Mettmann_Kreis,Haan,560.0,660.0,43.0,2.0,False,True,False,1980.0,13.023255813953488
Lippe_Kreis,Bad_Salzuflen,480.0,,75.87,3.0,False,False,False,1981.0,6.326611308817714
Märkischer_Kreis,Werdohl,306.0,408.0,68.0,3.0,True,False,False,1964.0,4.5
Düsseldorf,Golzheim,1309.0,1599.0,81.8,3.0,True,False,True,2018.0,16.00244498777506
Hagen,Haspe,565.0,845.0,100.0,3.0,True,False,False,1968.0,5.65
Wuppertal,Oberbarmen,548.0,708.0,84.0,3.0,False,False,False,,6.523809523809524
Krefeld,Stadtmitte,462.0,628.0,54.33,2.0,False,True,False,1952.0,8.503589177250138
Düsseldorf,Gerresheim,599.0,709.0,50.42,2.0,False,False,False,1902.0,11.880206267354223
Dortmund,Wichlinghofen,690.0,870.0,92.0,3.0,False,False,False,1971.0,7.5
Recklinghausen_Kreis,Herten,379.0,,63.45,4.0,False,False,False,1953.0,5.973207249802994
Aachen,Marschiertor,390.0,540.0,60.0,3.0,False,False,False,,6.5
Duisburg,Altstadt,450.0,650.0,65.0,2.0,False,False,False,1984.0,6.923076923076923
Köln,Altstadt_&_Neustadt_Süd,1080.0,1300.0,55.0,2.0,True,True,False,1967.0,19.636363636363637
Minden_Lübbecke_Kreis,Minden,400.0,500.0,35.0,1.0,False,True,False,,11.428571428571429
Essen,Altenessen_Süd,360.0,480.0,60.0,2.5,False,False,False,1911.0,6.0
Dortmund,Hörde,1628.0,2015.0,144.0,4.0,True,False,False,,11.305555555555555
Hochsauerlandkreis,Brilon,540.0,700.0,90.0,3.0,True,True,False,1974.0,6.0
Solingen,Wald,951.0,1215.0,112.0,3.0,True,True,False,2005.0,8.491071428571429
Krefeld,Fischeln,420.0,610.0,70.0,3.0,True,False,False,1967.0,6.0
Gelsenkirchen,Bulmke_Hüllen,200.0,265.0,30.0,1.5,False,False,False,1969.0,6.666666666666667
Köln,Dünnwald,532.0,642.0,58.0,2.0,True,False,False,1964.0,9.172413793103448
Gelsenkirchen,Horst,330.0,500.0,59.5,2.5,False,False,False,1957.0,5.546218487394958
Gütersloh_Kreis,Werther_Westfalen,300.0,350.0,30.0,2.0,False,True,False,,10.0
Recklinghausen_Kreis,Dorsten,330.0,490.0,65.0,3.0,False,False,False,1969.0,5.076923076923077
Märkischer_Kreis,Iserlohn,359.0,,63.87,2.0,True,False,False,1972.0,5.620792234225771
Mönchengladbach,Dahl,280.0,,28.0,2.0,False,True,False,2015.0,10.0
Heinsberg_Kreis,Wegberg,450.0,575.0,65.0,3.0,False,False,False,,6.923076923076923
Aachen_Kreis,Würselen,700.0,975.0,81.42,3.0,True,False,True,2018.0,8.597396217145665
Duisburg,Bergheim,550.0,800.0,88.0,3.0,True,False,False,1994.0,6.25
Oberbergischer_Kreis,Radevormwald,394.28,561.78,58.0,2.0,True,False,False,1964.0,6.797931034482758
Köln,Humboldt/Gremberg,1358.8,1710.8,123.53,5.0,False,False,True,2020.0,10.9997571440136
Aachen_Kreis,Herzogenrath,470.0,630.0,58.0,2.0,True,True,False,2002.0,8.10344827586207
Krefeld,Bockum,2060.0,2445.0,128.0,3.0,True,False,True,2019.0,16.09375
Rhein_Erft_Kreis,Hürth,920.0,1170.0,93.0,3.0,True,True,False,2010.0,9.89247311827957
Märkischer_Kreis,Iserlohn,454.15,669.15,70.52,3.0,True,False,False,1961.0,6.440017016449234
Herne,Wanne,330.0,418.0,60.0,2.0,True,False,False,,5.5
Köln,Lindweiler,285.8,398.8,41.0,1.0,True,False,False,1977.0,6.970731707317073
Unna_Kreis,Schwerte,580.0,850.0,77.0,3.5,True,False,False,1978.0,7.532467532467533
Dortmund,Westerfilde,369.0,529.0,56.4,2.5,False,False,False,1916.0,6.542553191489362
Remscheid,Zentralpunkt,285.0,355.0,47.69,2.0,False,False,False,1955.0,5.9760956175298805
Dortmund,Innenstadt,700.0,840.0,64.0,2.5,True,False,False,,10.9375
Ennepe_Ruhr_Kreis,Schwelm,250.0,330.0,43.3,2.0,False,False,False,1953.0,5.7736720554272525
Lippe_Kreis,Bad_Salzuflen,490.0,,87.0,3.0,True,False,False,1972.0,5.632183908045977
Paderborn_Kreis,Paderborn,980.0,1150.0,130.0,4.0,True,False,False,1978.0,7.538461538461538
Unna_Kreis,Schwerte,669.0,869.0,100.0,3.0,False,False,False,,6.69
Neuss_Rhein_Kreis,Dormagen,710.0,930.0,80.0,3.0,True,False,False,1962.0,8.875
Essen,Steele,510.0,620.0,73.0,2.5,True,False,False,,6.986301369863014
Wuppertal,Elberfeld_West,740.0,850.0,95.0,3.0,False,False,False,1927.0,7.7894736842105265
Düsseldorf,Lohausen,4600.0,,182.0,4.0,True,False,False,2017.0,25.274725274725274
Bochum,Gleisdreieck,470.0,579.0,27.0,1.0,True,True,False,,17.40740740740741
Essen,Südviertel,358.0,490.0,45.53,2.0,False,False,False,1954.0,7.86294750713815
Märkischer_Kreis,Lüdenscheid,320.0,470.0,42.0,2.0,False,True,False,1900.0,7.619047619047619
Krefeld,Stadtmitte,485.0,,68.0,3.0,False,False,False,1964.0,7.132352941176471
Düsseldorf,Pempelfort,1600.0,1800.0,107.0,4.5,False,True,False,1905.0,14.953271028037383
Paderborn_Kreis,Paderborn,445.0,445.0,42.0,1.0,False,True,False,,10.595238095238095
Düsseldorf,Hamm,850.0,1060.0,73.0,2.0,True,False,False,1993.0,11.643835616438356
Neuss_Rhein_Kreis,Neuss,1395.0,1665.0,100.0,3.0,True,True,False,1983.0,13.95
Duisburg,Untermeiderich,405.0,695.0,74.0,4.0,False,False,False,,5.472972972972973
Gelsenkirchen,Hassel,310.0,495.0,54.29,2.5,False,False,False,1952.0,5.710075520353656
Rhein_Erft_Kreis,Kerpen,600.0,750.0,89.0,4.0,False,False,False,1950.0,6.741573033707865
Heinsberg_Kreis,Geilenkirchen,770.0,,135.0,4.0,True,False,False,2013.0,5.703703703703703
Köln,Nippes,675.0,775.0,54.0,2.0,True,False,False,1959.0,12.5
Solingen,Solingen_Mitte,430.0,550.0,62.0,2.0,True,False,False,1900.0,6.935483870967742
Rheinisch_Bergischer_Kreis,Bergisch_Gladbach,950.0,1160.0,90.0,3.0,True,False,False,1999.0,10.555555555555555
Münster,Gievenbeck,620.0,620.0,67.0,2.0,True,False,False,1999.0,9.253731343283581
Gelsenkirchen,Horst,270.0,,49.0,2.0,False,False,False,1951.0,5.510204081632653
Euskirchen_Kreis,Zülpich,800.0,1060.0,150.0,3.5,True,True,False,1978.0,5.333333333333333
Duisburg,Neudorf_Nord,480.0,630.0,80.0,4.0,False,True,False,1906.0,6.0
Mettmann_Kreis,Erkrath,1250.0,1490.0,115.0,4.0,False,False,False,,10.869565217391305
Solingen,Ohligs/Aufderhöhe/Merscheid,345.0,445.0,48.0,2.0,False,False,False,1962.0,7.1875
Viersen_Kreis,Viersen,141.86,267.86,33.34,1.0,False,False,False,1971.0,4.254949010197961
Rhein_Erft_Kreis,Elsdorf,435.0,,64.0,2.0,True,False,False,1960.0,6.796875
Düsseldorf,Düsseltal,875.0,1095.0,82.81,3.0,False,True,False,1958.0,10.566356720202874
Bochum,Stiepel,2950.0,3533.0,290.0,7.5,True,True,False,1960.0,10.172413793103448
Lippe_Kreis,Oerlinghausen,280.0,420.0,35.0,1.0,False,False,False,,8.0
Viersen_Kreis,Viersen,410.0,665.0,78.17,4.0,True,False,False,1962.0,5.244978892158117
Essen,Altenessen_Süd,315.44,533.44,58.72,2.0,True,False,False,,5.371934604904633
Heinsberg_Kreis,Heinsberg,386.69,656.69,76.12,3.0,True,False,False,2006.0,5.080005254860746
Remscheid,Lüttringhausen,270.25,380.25,47.0,2.0,False,False,False,1986.0,5.75
Dortmund,Berghofen,512.0,721.0,67.0,2.5,True,False,False,1974.0,7.641791044776119
Duisburg,Duissern,300.0,400.0,50.0,2.0,False,False,False,,6.0
Remscheid,Innenstadt,400.0,520.0,69.0,2.0,False,False,False,1967.0,5.797101449275362
Essen,Steele,640.0,,80.0,3.0,False,False,False,,8.0
Viersen_Kreis,Grefrath,359.16,643.64,71.12,3.0,True,False,True,2019.0,5.050056242969629
Aachen_Kreis,Eschweiler,350.0,490.0,63.0,2.0,True,False,False,1969.0,5.555555555555555
Aachen,Horbach,527.0,732.0,62.0,2.0,True,True,False,1986.0,8.5
Rhein_Erft_Kreis,Frechen,820.0,950.0,75.0,3.0,True,False,False,1995.0,10.933333333333334
Bochum,Weitmar_Mark,437.5,567.5,70.0,3.0,False,False,False,1971.0,6.25
Ennepe_Ruhr_Kreis,Wetter_Ruhr,360.0,,57.0,3.5,False,False,False,1952.0,6.315789473684211
Aachen_Kreis,Eschweiler,325.0,495.0,46.0,2.0,False,False,False,1994.0,7.065217391304348
Rhein_Sieg_Kreis,Swisttal,550.0,600.0,44.0,2.0,False,True,False,1996.0,12.5
Mönchengladbach,Eicken,570.0,720.0,103.0,3.0,True,False,False,,5.533980582524272
Wuppertal,Elberfeld,1145.0,,120.0,4.0,True,True,False,1895.0,9.541666666666666
Bonn,Beuel,990.0,1290.0,50.0,1.0,True,True,True,2019.0,19.8
Recklinghausen_Kreis,Castrop_Rauxel,160.0,,24.0,1.0,False,False,False,1909.0,6.666666666666667
Lippe_Kreis,Augustdorf,376.0,,73.0,3.0,True,False,False,,5.1506849315068495
Rhein_Sieg_Kreis,Alfter,740.0,990.0,87.0,3.0,True,False,False,1970.0,8.505747126436782
Duisburg,Hochfeld,360.0,530.0,57.98,3.0,True,False,False,1955.0,6.209037599172128
Wuppertal,Langerfeld_Beyenburg,509.0,734.0,69.44,3.0,True,False,False,,7.3300691244239635
Steinfurt_Kreis,Steinfurt,630.0,855.0,96.0,3.0,True,True,False,1989.0,6.5625
Kleve_Kreis,Emmerich_am_Rhein,410.0,,68.0,3.0,True,False,False,,6.029411764705882
Paderborn_Kreis,Paderborn,590.0,820.0,101.0,2.0,False,False,False,,5.841584158415841
Gelsenkirchen,Feldmark,300.0,,60.0,2.0,False,False,False,1938.0,5.0
Steinfurt_Kreis,Steinfurt,327.0,420.0,26.0,1.0,False,True,True,2019.0,12.576923076923077
Krefeld,Cracau,339.0,490.0,48.0,2.0,False,False,False,1950.0,7.0625
Märkischer_Kreis,Lüdenscheid,484.0,724.0,88.0,3.0,False,False,False,1968.0,5.5
Bonn,Auerberg,795.0,1125.0,93.69,3.0,False,False,False,1986.0,8.485430675632404
Herne,Baukau_Ost,260.0,425.0,46.14,3.0,False,False,False,,5.635023840485479
Herne,Röhlinghausen,790.0,880.0,99.0,3.5,False,False,False,1900.0,7.97979797979798
Köln,Marienburg,1990.0,2390.0,168.0,4.0,False,False,False,,11.845238095238095
Dortmund,Kirchlinde,309.0,471.0,55.0,2.0,False,False,False,1913.0,5.618181818181818
Bochum,Kruppwerke,390.16,552.16,47.58,2.0,False,False,False,1953.0,8.200084068936528
Düren_Kreis,Düren,294.0,364.0,39.0,1.0,False,True,False,,7.538461538461538
Aachen_Kreis,Herzogenrath,586.0,776.0,85.0,3.0,False,False,False,,6.894117647058824
Rhein_Erft_Kreis,Hürth,1045.0,1195.0,95.0,3.0,True,True,True,2019.0,11.0
Herne,Baukau_West,450.0,,73.0,2.0,True,False,False,,6.164383561643835
Krefeld,Cracau,380.0,560.0,63.0,2.0,False,False,False,1982.0,6.031746031746032
Lippe_Kreis,Detmold,445.74,,76.0,3.0,True,False,False,1973.0,5.865
Wuppertal,Heckinghausen,320.0,420.0,58.0,2.0,False,False,False,,5.517241379310345
Bochum,Laer,370.0,500.0,46.0,3.0,False,True,False,1964.0,8.043478260869565
Essen,Stadtwald,908.81,1145.52,84.54,3.0,False,False,True,2019.0,10.75005914360066
Mettmann_Kreis,Hilden,590.0,800.0,81.0,2.0,True,True,False,1962.0,7.283950617283951
Essen,Steele,1045.0,,91.0,3.0,True,False,False,2005.0,11.483516483516484
Krefeld,Stadtmitte,389.0,559.0,48.5,2.0,False,False,False,,8.02061855670103
Märkischer_Kreis,Neuenrade,410.0,630.0,65.0,1.0,True,False,False,1995.0,6.3076923076923075
Krefeld,Uerdingen,165.0,240.0,17.0,1.0,False,False,False,1961.0,9.705882352941176
Düsseldorf,Stockum,2300.0,2812.47,206.0,5.0,True,False,False,1989.0,11.16504854368932
Rhein_Erft_Kreis,Frechen,600.0,750.0,81.0,2.5,False,False,False,1967.0,7.407407407407407
Dortmund,Brechten,476.0,629.0,55.0,2.5,False,False,False,1965.0,8.654545454545454
Leverkusen,Steinbüchel,619.0,839.0,78.25,2.0,True,False,False,1969.0,7.9105431309904155
Köln,Meschenich,1860.0,2250.0,146.0,3.0,True,True,False,2017.0,12.73972602739726
Düren_Kreis,Düren,430.0,720.0,72.0,3.0,False,False,False,1964.0,5.972222222222222
Dortmund,Eichlinghofen,250.0,335.0,30.18,1.0,False,True,False,1972.0,8.28363154406892
Bonn,Bad_Godesberg,575.0,,38.0,1.0,True,True,False,1967.0,15.131578947368421
Rhein_Sieg_Kreis,Meckenheim,670.0,,88.34,3.0,False,False,False,1982.0,7.58433325786733
Hamm,Bockum_Hövel,193.27,318.27,42.25,2.5,False,False,False,1941.0,4.574437869822486
Märkischer_Kreis,Iserlohn,230.0,370.0,53.0,2.0,True,True,False,,4.339622641509434
Unna_Kreis,Selm,571.93,763.93,61.83,2.5,True,False,True,2020.0,9.250040433446546
Bochum,Günnigfeld,250.0,410.0,60.26,3.0,True,False,False,,4.148689014271491
Oberhausen,Marienkirche,425.0,655.0,90.0,3.5,True,False,False,1940.0,4.722222222222222
Recklinghausen_Kreis,Dorsten,527.0,,94.0,3.5,False,False,False,1990.0,5.6063829787234045
Recklinghausen_Kreis,Gladbeck,399.0,558.0,53.09,2.0,True,False,False,1952.0,7.515539649651535
Dortmund,Nette,333.39,576.39,75.95,3.0,True,False,False,1971.0,4.389598420013166
Köln,Porz,775.0,995.0,69.0,2.0,True,True,False,1973.0,11.231884057971014
Dortmund,Lindenhorst,649.0,850.0,80.58,3.0,True,False,False,1959.0,8.054107719036981
Essen,Südostviertel,476.01,591.01,58.05,2.0,False,False,False,1952.0,8.200000000000001
Remscheid,Honsberg,383.08,516.23,72.69,3.0,False,False,False,1923.0,5.270050901086807
Wesel_Kreis,Kamp_Lintfort,375.0,611.0,74.9,3.5,True,False,False,1972.0,5.006675567423231
Minden_Lübbecke_Kreis,Lübbecke,199.0,,60.0,3.0,False,False,False,,3.316666666666667
Duisburg,Hochheide,260.0,380.0,41.0,2.0,False,False,False,1900.0,6.341463414634147
Bottrop,Vonderort,302.0,436.0,43.0,2.0,False,False,False,1953.0,7.023255813953488
Düsseldorf,Rath,486.0,606.0,57.0,2.0,False,False,False,,8.526315789473685
Gelsenkirchen,Feldmark,200.0,280.0,27.0,1.0,False,False,False,1900.0,7.407407407407407
Ennepe_Ruhr_Kreis,Hattingen,630.0,,90.0,3.5,True,False,False,1947.0,7.0
Recklinghausen_Kreis,Recklinghausen,333.13,505.13,63.32,3.5,True,False,False,1959.0,5.261054958938724
Oberhausen,Schlad,340.0,500.0,46.9,2.0,False,False,False,,7.249466950959489
Rhein_Erft_Kreis,Brühl,360.0,487.0,50.0,3.0,False,False,False,1954.0,7.2
Recklinghausen_Kreis,Datteln,330.0,490.0,59.0,2.0,True,False,False,1970.0,5.593220338983051
Gütersloh_Kreis,Gütersloh,840.0,1070.0,91.0,3.0,True,False,True,2019.0,9.23076923076923
Essen,Bochold,340.0,457.0,58.07,2.0,False,False,False,1929.0,5.855002583089375
Düren_Kreis,Düren,534.31,741.31,76.33,3.0,True,False,False,2000.0,6.999999999999999
Rheinisch_Bergischer_Kreis,Wermelskirchen,460.0,600.0,56.0,2.0,True,True,False,1957.0,8.214285714285714
Kleve_Kreis,Kleve,600.0,780.0,88.0,3.0,True,False,False,1994.0,6.818181818181818
Unna_Kreis,Werne,952.75,1198.75,103.0,3.0,False,False,True,2019.0,9.25
Hagen,Boele,207.74,397.74,45.16,2.0,False,False,False,,4.6000885739592565
Borken_Kreis,Vreden,420.0,,59.87,2.0,False,True,False,1991.0,7.015199599131452
Köln,Sülz,750.0,870.0,58.0,2.0,True,True,False,2014.0,12.931034482758621
Bochum,Südinnenstadt,960.0,,103.0,3.5,True,False,False,2000.0,9.320388349514563
Leverkusen,Hitdorf,720.0,870.0,80.0,3.0,True,False,False,,9.0
